country,year,month,gpr_index
united_states,2022,7,2.5851051807403564
australia,2022,8,0.24277593195438385
brazil,2022,8,0.053292278200387955
canada,2022,8,0.2960682213306427
china,2022,8,1.2375651597976685
france,2022,8,0.5743723511695862
germany,2022,8,0.6099005341529846
india,2022,8,0.24869729578495026
italy,2022,8,0.11842728406190872
japan,2022,8,0.5092373490333557
mexico,2022,8,0.07697773724794388
south_korea,2022,8,0.3079109489917755
russia,2022,8,2.415916681289673
south_africa,2022,8,0.053292278200387955
turkiye,2022,8,0.34343913197517395
united_kingdom,2022,8,1.1546660661697388
united_states,2022,8,3.132401704788208
australia,2022,9,0.18262150883674622
brazil,2022,9,0.04712812975049019
canada,2022,9,0.2886597812175751
china,2022,9,1.1369661092758179
france,2022,9,0.6656848192214966
germany,2022,9,0.9896907210350037
india,2022,9,0.5066273808479309
italy,2022,9,0.33578792214393616
japan,2022,9,0.2945508062839508
mexico,2022,9,0.07069219648838043
south_korea,2022,9,0.43004417419433594
russia,2022,9,3.0220913887023926
south_africa,2022,9,0.035346098244190216
turkiye,2022,9,0.46539026498794556
united_kingdom,2022,9,1.354933738708496
united_states,2022,9,2.927834987640381
australia,2022,10,0.11359763890504837
brazil,2022,10,0.062478698790073395
canada,2022,10,0.2669544517993927
china,2022,10,1.1814154386520386
france,2022,10,0.7781438231468201
germany,2022,10,0.8406225442886353
india,2022,10,0.30671361088752747
italy,2022,10,0.3180733919143677
japan,2022,10,0.4203112721443176
mexico,2022,10,0.07951834797859192
south_korea,2022,10,0.4203112721443176
russia,2022,10,3.385209560394287
south_africa,2022,10,0.04543905332684517
turkiye,2022,10,0.3919118344783783
united_kingdom,2022,10,1.260933756828308
united_states,2022,10,3.402249336242676
australia,2022,11,0.11973316967487335
brazil,2022,11,0.1254347413778305
canada,2022,11,0.27937740087509155
china,2022,11,1.1175096035003662
france,2022,11,0.5758594870567322
germany,2022,11,0.7012942433357239
india,2022,11,0.296482115983963
italy,2022,11,0.2166600078344345
japan,2022,11,0.30218371748924255
mexico,2022,11,0.05131421238183975
south_korea,2022,11,0.37060266733169556
russia,2022,11,2.4630823135375977
south_africa,2022,11,0.07412052899599075
turkiye,2022,11,0.48463425040245056
united_kingdom,2022,11,1.094703197479248
united_states,2022,11,2.6968469619750977
australia,2022,12,0.19217655062675476
brazil,2022,12,0.04959394782781601
canada,2022,12,0.2107742875814438
china,2022,12,0.8740933537483215
france,2022,12,0.48354101181030273
germany,2022,12,0.5207364559173584
india,2022,12,0.24796974658966064
italy,2022,12,0.16118033230304718
japan,2022,12,0.24796974658966064
mexico,2022,12,0.08678941428661346
south_korea,2022,12,0.24177050590515137
russia,2022,12,2.2813217639923096
south_africa,2022,12,0.037195462733507156
turkiye,2022,12,0.2541689872741699
united_kingdom,2022,12,1.0352736711502075
united_states,2022,12,2.5540883541107178
australia,2023,1,0.13267627358436584
brazil,2023,1,0.13267627358436584
canada,2023,1,0.29062420129776
china,2023,1,0.6696992516517639
france,2023,1,0.5622946619987488
germany,2023,1,0.8971443176269531
india,2023,1,0.19585543870925903
italy,2023,1,0.14531210064888
japan,2023,1,0.2337629497051239
mexico,2023,1,0.14531210064888
south_korea,2023,1,0.29062420129776
russia,2023,1,1.971190333366394
south_africa,2023,1,0.03790750727057457
turkiye,2023,1,0.24008086323738098
united_kingdom,2023,1,1.0803638696670532
united_states,2023,1,2.4071266651153564
australia,2023,2,0.16010673344135284
brazil,2023,2,0.060040026903152466
canada,2023,2,0.3869246244430542
china,2023,2,1.4876583814620972
france,2023,2,0.740493655204773
germany,2023,2,0.8005337119102478
india,2023,2,0.29352903366088867
italy,2023,2,0.17344896495342255
japan,2023,2,0.25350233912467957
mexico,2023,2,0.08005336672067642
south_korea,2023,2,0.3335556983947754
russia,2023,2,2.301534414291382
south_africa,2023,2,0.09339559823274612
turkiye,2023,2,0.4869913160800934
united_kingdom,2023,2,1.0473649501800537
united_states,2023,2,2.9753167629241943
australia,2023,3,0.21818611025810242
brazil,2023,3,0.041278451681137085
canada,2023,3,0.2476707100868225
china,2023,3,1.4093643426895142
france,2023,3,0.41868144273757935
germany,2023,3,0.6368675827980042
india,2023,3,0.3066399395465851
italy,2023,3,0.17690765857696533
japan,2023,3,0.2476707100868225
mexico,2023,3,0.06486614048480988
south_korea,2023,3,0.35971224308013916
russia,2023,3,2.046231985092163
south_africa,2023,3,0.06486614048480988
turkiye,2023,3,0.21818611025810242
united_kingdom,2023,3,0.9081259369850159
united_states,2023,3,2.6241302490234375
australia,2023,4,0.12321659922599792
brazil,2023,4,0.1750972718000412
canada,2023,4,0.2399481236934662
china,2023,4,1.225680947303772
france,2023,4,0.5836575627326965
germany,2023,4,0.60959792137146
india,2023,4,0.24643319845199585
italy,2023,4,0.1426718533039093
japan,2023,4,0.3761349022388458
mexico,2023,4,0.05188067629933357
south_korea,2023,4,0.3696497976779938
russia,2023,4,1.8093385696411133
south_africa,2023,4,0.05188067629933357
turkiye,2023,4,0.27885863184928894
united_kingdom,2023,4,0.9857327938079834
united_states,2023,4,2.4448766708374023
australia,2023,5,0.1635768860578537
brazil,2023,5,0.20598569512367249
canada,2023,5,0.2362777143716812
china,2023,5,1.0844541788101196
france,2023,5,0.5331394672393799
germany,2023,5,0.6179571151733398
india,2023,5,0.31503695249557495
italy,2023,5,0.22416090965270996
japan,2023,5,0.50284743309021
mexico,2023,5,0.07875923812389374
south_korea,2023,5,0.2968617379665375
russia,2023,5,1.9023385047912598
south_africa,2023,5,0.18175208568572998
turkiye,2023,5,0.35744577646255493
united_kingdom,2023,5,1.0783957242965698
united_states,2023,5,2.508178949356079
australia,2023,6,0.1284482181072235
brazil,2023,6,0.07339898496866226
canada,2023,6,0.2507798671722412
china,2023,6,1.058168649673462
france,2023,6,0.4587436616420746
germany,2023,6,0.6972903609275818
india,2023,6,0.2630130350589752
italy,2023,6,0.16514772176742554
japan,2023,6,0.19573062658309937
mexico,2023,6,0.04893265664577484
south_korea,2023,6,0.29359593987464905
russia,2023,6,2.214202642440796
south_africa,2023,6,0.1223316416144371
turkiye,2023,6,0.15903113782405853
united_kingdom,2023,6,1.107101321220398
united_states,2023,6,2.4588658809661865
australia,2023,7,0.1614505648612976
brazil,2023,7,0.10556383430957794
canada,2023,7,0.1676602065563202
china,2023,7,0.9749130606651306
france,2023,7,0.5278191566467285
germany,2023,7,0.7078986763954163
india,2023,7,0.21112766861915588
italy,2023,7,0.1241927444934845
japan,2023,7,0.26080477237701416
mexico,2023,7,0.13040238618850708
south_korea,2023,7,0.38499751687049866
russia,2023,7,2.080228567123413
south_africa,2023,7,0.11177347600460052
turkiye,2023,7,0.4781420826911926
united_kingdom,2023,7,1.0245901346206665
united_states,2023,7,2.4838550090789795
australia,2023,8,0.10314282029867172
brazil,2023,8,0.11527727544307709
canada,2023,8,0.24268899857997894
china,2023,8,0.9889576435089111
france,2023,8,0.5703191161155701
germany,2023,8,0.4793107509613037
india,2023,8,0.31549569964408875
italy,2023,8,0.2184200882911682
japan,2023,8,0.23055455088615417
mexico,2023,8,0.06673946976661682
south_korea,2023,8,0.24875621497631073
russia,2023,8,1.9657808542251587
south_africa,2023,8,0.13347893953323364
turkiye,2023,8,0.3276301324367523
united_kingdom,2023,8,1.1103020906448364
united_states,2023,8,2.1599321365356445
australia,2023,9,0.1875491589307785
brazil,2023,9,0.10889951139688492
canada,2023,9,0.30854859948158264
china,2023,9,1.0829451084136963
france,2023,9,0.5565974712371826
germany,2023,9,0.45374795794487
india,2023,9,0.4597979187965393
italy,2023,9,0.13914936780929565
japan,2023,9,0.272248774766922
mexico,2023,9,0.090749591588974
south_korea,2023,9,0.5021477341651917
russia,2023,9,1.9057414531707764
south_africa,2023,9,0.11494947969913483
turkiye,2023,9,0.387198269367218
united_kingdom,2023,9,1.1797447204589844
united_states,2023,9,2.2203400135040283
australia,2023,10,0.20899266004562378
brazil,2023,10,0.08956827968358994
canada,2023,10,0.5672658085823059
china,2023,10,1.0389920473098755
france,2023,10,0.8598554730415344
germany,2023,10,0.7941721081733704
india,2023,10,0.22093509137630463
italy,2023,10,0.2388487458229065
japan,2023,10,0.24481996893882751
mexico,2023,10,0.15525168180465698
south_korea,2023,10,0.2687048316001892
russia,2023,10,1.8391354084014893
south_africa,2023,10,0.06568340957164764
turkiye,2023,10,0.4060428738594055
united_kingdom,2023,10,2.2332358360290527
united_states,2023,10,4.424673080444336
australia,2023,11,0.1501971334218979
brazil,2023,11,0.08135677874088287
canada,2023,11,0.40678390860557556
china,2023,11,0.9199574589729309
france,2023,11,0.5632392764091492
germany,2023,11,0.3254271149635315
india,2023,11,0.25032857060432434
italy,2023,11,0.09387321025133133
japan,2023,11,0.31916889548301697
mexico,2023,11,0.08135677874088287
south_korea,2023,11,0.27536141872406006
russia,2023,11,1.2704174518585205
south_africa,2023,11,0.05632392689585686
turkiye,2023,11,0.22529570758342743
united_kingdom,2023,11,1.4456473588943481
united_states,2023,11,3.72989559173584
australia,2023,12,0.12873326241970062
brazil,2023,12,0.07723996043205261
canada,2023,12,0.25746652483940125
china,2023,12,0.7015963196754456
france,2023,12,0.6951596140861511
germany,2023,12,0.5149330496788025
india,2023,12,0.22528322041034698
italy,2023,12,0.25746652483940125
japan,2023,12,0.18022656440734863
mexico,2023,12,0.11585994064807892
south_korea,2023,12,0.15447992086410522
russia,2023,12,1.4997425079345703
south_africa,2023,12,0.11585994064807892
turkiye,2023,12,0.2124098837375641
united_kingdom,2023,12,1.6091657876968384
united_states,2023,12,3.424304723739624
australia,2024,1,0.31316548585891724
brazil,2024,1,0.05636978521943092
canada,2024,1,0.3820618689060211
china,2024,1,0.970812976360321
france,2024,1,0.6325942873954773
germany,2024,1,0.5386446118354797
india,2024,1,0.2755856215953827
italy,2024,1,0.11900287866592407
japan,2024,1,0.2505323886871338
mexico,2024,1,0.14405612647533417
south_korea,2024,1,0.34448203444480896
russia,2024,1,1.5533007383346558
south_africa,2024,1,0.31942877173423767
turkiye,2024,1,0.34448203444480896
united_kingdom,2024,1,1.8789929151535034
united_states,2024,1,3.851935386657715
australia,2024,2,0.2159261852502823
brazil,2024,2,0.08506183326244354
canada,2024,2,0.26827192306518555
china,2024,2,0.7720997333526611
france,2024,2,0.752470076084137
germany,2024,2,0.7066675424575806
india,2024,2,0.2159261852502823
italy,2024,2,0.22246940433979034
japan,2024,2,0.14395079016685486
mexico,2024,2,0.17666688561439514
south_korea,2024,2,0.15703722834587097
russia,2024,2,1.720866322517395
south_africa,2024,2,0.12432114034891129
turkiye,2024,2,0.24864228069782257
united_kingdom,2024,2,1.6488909721374512
united_states,2024,2,3.395930051803589
australia,2024,3,0.15367592871189117
brazil,2024,3,0.07376444339752197
canada,2024,3,0.2397344410419464
china,2024,3,0.8790262937545776
france,2024,3,0.7683796286582947
germany,2024,3,0.6577329635620117
india,2024,3,0.2397344410419464
italy,2024,3,0.25202852487564087
japan,2024,3,0.1413818597793579
mexico,2024,3,0.12908777594566345
south_korea,2024,3,0.27046963572502136
russia,2024,3,1.5797885656356812
south_africa,2024,3,0.11679370701313019
turkiye,2024,3,0.23358741402626038
united_kingdom,2024,3,1.3892303705215454
united_states,2024,3,2.9444308280944824
australia,2024,4,0.31010696291923523
brazil,2024,4,0.09493070095777512
canada,2024,4,0.46832478046417236
china,2024,4,1.044237732887268
france,2024,4,0.8227327466011047
germany,2024,4,0.7214733362197876
india,2024,4,0.24681982398033142
italy,2024,4,0.18986140191555023
japan,2024,4,0.28479209542274475
mexico,2024,4,0.12657426297664642
south_korea,2024,4,0.2658059597015381
russia,2024,4,1.8289982080459595
south_africa,2024,4,0.13923169672489166
turkiye,2024,4,0.25314852595329285
united_kingdom,2024,4,1.999873399734497
united_states,2024,4,4.018733024597168
australia,2024,5,0.21409346163272858
brazil,2024,5,0.048935648053884506
canada,2024,5,0.2813799977302551
china,2024,5,0.9358943104743958
france,2024,5,0.6361634731292725
germany,2024,5,0.47712257504463196
india,2024,5,0.1345730423927307
italy,2024,5,0.14680695533752441
japan,2024,5,0.17739172279834747
mexico,2024,5,0.06116956099867821
south_korea,2024,5,0.2630291283130646
russia,2024,5,1.7188646793365479
south_africa,2024,5,0.18350867927074432
turkiye,2024,5,0.17739172279834747
united_kingdom,2024,5,1.2539759874343872
united_states,2024,5,3.1074137687683105
australia,2024,6,0.13948769867420197
brazil,2024,6,0.0760841965675354
canada,2024,6,0.24093329906463623
china,2024,6,0.8939893245697021
france,2024,6,0.7227998971939087
germany,2024,6,0.4501648545265198
india,2024,6,0.1902105063199997
italy,2024,6,0.3360385596752167
japan,2024,6,0.2599543631076813
mexico,2024,6,0.06340350210666656
south_korea,2024,6,0.3423788845539093
russia,2024,6,1.4709612131118774
south_africa,2024,6,0.1141263023018837
turkiye,2024,6,0.17118944227695465
united_kingdom,2024,6,1.2236875295639038
united_states,2024,6,2.6883084774017334
australia,2024,7,0.0739007294178009
brazil,2024,7,0.0739007294178009
canada,2024,7,0.16627663373947144
china,2024,7,0.7328488826751709
france,2024,7,0.4680379331111908
germany,2024,7,0.43108758330345154
india,2024,7,0.1601182371377945
italy,2024,7,0.14164306223392487
japan,2024,7,0.1601182371377945
mexico,2024,7,0.043108757585287094
south_korea,2024,7,0.190910205245018
russia,2024,7,0.9915013909339905
south_africa,2024,7,0.05542554333806038
turkiye,2024,7,0.1478014588356018
united_kingdom,2024,7,1.0654021501541138
united_states,2024,7,2.0938539505004883
australia,2024,8,0.17090770602226257
brazil,2024,8,0.14558805525302887
canada,2024,8,0.18989746272563934
china,2024,8,0.6393214464187622
france,2024,8,0.6519812345504761
germany,2024,8,0.4241043031215668
india,2024,8,0.2278769463300705
italy,2024,8,0.13292822241783142
japan,2024,8,0.1012786403298378
mexico,2024,8,0.12026838958263397
south_korea,2024,8,0.17090770602226257
russia,2024,8,1.5508291721343994
south_africa,2024,8,0.06962906569242477
turkiye,2024,8,0.22154703736305237
united_kingdom,2024,8,1.5888086557388306
united_states,2024,8,3.2092669010162354
australia,2024,9,0.08457484841346741
brazil,2024,9,0.1105978786945343
canada,2024,9,0.22770151495933533
china,2024,9,0.7676793932914734
france,2024,9,0.787196695804596
germany,2024,9,0.494437575340271
india,2024,9,0.16914969682693481
italy,2024,9,0.12360939383506775
japan,2024,9,0.20818424224853516
mexico,2024,9,0.09758636355400085
south_korea,2024,9,0.2732418179512024
russia,2024,9,1.4442782402038574
south_africa,2024,9,0.07156333327293396
turkiye,2024,9,0.2732418179512024
united_kingdom,2024,9,1.6394509077072144
united_states,2024,9,2.9731311798095703
australia,2024,10,0.11128972470760345
brazil,2024,10,0.08655867725610733
canada,2024,10,0.2225794494152069
china,2024,10,0.9768764972686768
france,2024,10,0.6491900682449341
germany,2024,10,0.5502658486366272
india,2024,10,0.26585879921913147
italy,2024,10,0.26585879921913147
japan,2024,10,0.21639668941497803
mexico,2024,10,0.1298380047082901
south_korea,2024,10,0.3956967890262604
russia,2024,10,1.3663904666900635
south_africa,2024,10,0.15456905961036682
turkiye,2024,10,0.27822431921958923
united_kingdom,2024,10,1.4529491662979126
united_states,2024,10,3.0295536518096924
australia,2024,11,0.11334298551082611
brazil,2024,11,0.21409231424331665
canada,2024,11,0.32743531465530396
china,2024,11,1.007493257522583
france,2024,11,0.6863547563552856
germany,2024,11,0.6989484429359436
india,2024,11,0.18260814249515533
italy,2024,11,0.25187331438064575
japan,2024,11,0.1952018141746521
mexico,2024,11,0.1511239856481552
south_korea,2024,11,0.8500723838806152
russia,2024,11,1.9709086418151855
south_africa,2024,11,0.09445249289274216
turkiye,2024,11,0.2770606279373169
united_kingdom,2024,11,1.5175366401672363
united_states,2024,11,3.167306900024414
australia,2024,12,0.1112733855843544
brazil,2024,12,0.09040962159633636
canada,2024,12,0.30600181221961975
china,2024,12,0.8415049910545349
france,2024,12,0.5494123101234436
germany,2024,12,0.5355031490325928
india,2024,12,0.19472841918468475
italy,2024,12,0.15300090610980988
japan,2024,12,0.20863759517669678
mexico,2024,12,0.1599554866552353
south_korea,2024,12,0.5355031490325928
russia,2024,12,2.295013666152954
south_africa,2024,12,0.10431879758834839
turkiye,2024,12,1.1961889266967773
united_kingdom,2024,12,1.5300090312957764
united_states,2024,12,3.2895195484161377
australia,2025,1,0.08156095445156097
brazil,2025,1,0.1568479835987091
canada,2025,1,0.3387916386127472
china,2025,1,0.8532530069351196
france,2025,1,0.6211180090904236
germany,2025,1,0.5270092487335205
india,2025,1,0.23840893805027008
italy,2025,1,0.13802622258663177
japan,2025,1,0.13802622258663177
mexico,2025,1,0.30742204189300537
south_korea,2025,1,0.34506556391716003
russia,2025,1,1.1230316162109375
south_africa,2025,1,0.08156095445156097
turkiye,2025,1,0.20703934133052826
united_kingdom,2025,1,1.2673317193984985
united_states,2025,1,2.716607093811035
australia,2025,2,0.18201428651809692
brazil,2025,2,0.0471888892352581
canada,2025,2,0.6471619009971619
china,2025,2,1.105568289756775
france,2025,2,1.031414270401001
germany,2025,2,1.1460158824920654
india,2025,2,0.20897936820983887
italy,2025,2,0.1954968273639679
japan,2025,2,0.17527301609516144
mexico,2025,2,0.45840635895729065
south_korea,2025,2,0.3303222358226776
russia,2025,2,1.9549683332443237
south_africa,2025,2,0.07415396720170975
turkiye,2025,2,0.283133327960968
united_kingdom,2025,2,1.7459889650344849
united_states,2025,2,3.5189430713653564
australia,2025,3,0.1720251441001892
brazil,2025,3,0.08897852897644043
canada,2025,3,0.9313085675239563
china,2025,3,1.0796061754226685
france,2025,3,1.3168821334838867
germany,2025,3,0.9313085675239563
india,2025,3,0.24320797622203827
italy,2025,3,0.39150550961494446
japan,2025,3,0.2906631827354431
mexico,2025,3,0.4270969331264496
south_korea,2025,3,0.3855736255645752
russia,2025,3,2.438011646270752
south_africa,2025,3,0.08304662257432938
turkiye,2025,3,0.3321864902973175
united_kingdom,2025,3,2.5151264667510986
united_states,2025,3,4.431130409240723
australia,2025,4,0.09716992825269699
brazil,2025,4,0.10324304550886154
canada,2025,4,0.3947528302669525
china,2025,4,1.050649881362915
france,2025,4,0.7652131915092468
germany,2025,4,0.6133851408958435
india,2025,4,0.42511841654777527
italy,2025,4,0.4068990647792816
japan,2025,4,0.3218753933906555
mexico,2025,4,0.22470545768737793
south_korea,2025,4,0.30972912907600403
russia,2025,4,1.5182801485061646
south_africa,2025,4,0.11538928747177124
turkiye,2025,4,0.2732904255390167
united_kingdom,2025,4,1.506133794784546
united_states,2025,4,3.5224099159240723
australia,2025,5,0.1817648857831955
brazil,2025,5,0.07036060094833374
canada,2025,5,0.7446496486663818
china,2025,5,1.1257696151733398
france,2025,5,1.014365315437317
germany,2025,5,0.6742890477180481
india,2025,5,0.7622398138046265
italy,2025,5,0.35766637325286865
japan,2025,5,0.1700381189584732
mexico,2025,5,0.18762825429439545
south_korea,2025,5,0.31662270426750183
russia,2025,5,1.4951627254486084
south_africa,2025,5,0.09381412714719772
turkiye,2025,5,0.6918792128562927
united_kingdom,2025,5,1.9407798051834106
united_states,2025,5,4.057461261749268
australia,2025,6,0.29913997650146484
brazil,2025,6,0.09348124265670776
canada,2025,6,0.9472765922546387
china,2025,6,1.395986557006836
france,2025,6,1.1030786037445068
germany,2025,6,0.9223482608795166
india,2025,6,0.4674062132835388
italy,2025,6,0.24305123090744019
japan,2025,6,0.3863891363143921
mexico,2025,6,0.19942665100097656
south_korea,2025,6,0.4237816333770752
russia,2025,6,2.1874611377716064
south_africa,2025,6,0.04985666275024414
turkiye,2025,6,0.6481366157531738
united_kingdom,2025,6,2.729652166366577
united_states,2025,6,5.6400346755981445
australia,2025,7,0.11941424012184143
brazil,2025,7,0.10684432089328766
canada,2025,7,0.3896675109863281
china,2025,7,0.9364590644836426
france,2025,7,0.6976305842399597
germany,2025,7,0.6473509073257446
india,2025,7,0.37081265449523926
italy,2025,7,0.24511344730854034
japan,2025,7,0.3142479956150055
mexico,2025,7,0.10684432089328766
south_korea,2025,7,0.3582427203655243
russia,2025,7,1.4141160249710083
south_africa,2025,7,0.050279680639505386
turkiye,2025,7,0.3582427203655243
united_kingdom,2025,7,1.5335302352905273
united_states,2025,7,3.24303936958313
australia,2025,8,0.22185643017292023
brazil,2025,8,0.1145065501332283
canada,2025,8,0.4938094913959503
china,2025,8,0.8659557700157166
france,2025,8,0.9804623126983643
germany,2025,8,0.9303656816482544
india,2025,8,0.5009661316871643
italy,2025,8,0.3435196578502655
japan,2025,8,0.29342302680015564
mexico,2025,8,0.1145065501332283
south_korea,2025,8,0.2791097164154053
russia,2025,8,1.7605382204055786
south_africa,2025,8,0.0787232518196106
turkiye,2025,8,0.24332641065120697
united_kingdom,2025,8,1.3454519510269165
united_states,2025,8,3.5568597316741943
australia,2025,9,0.23482529819011688
brazil,2025,9,0.09250693768262863
canada,2025,9,0.39137551188468933
china,2025,9,0.9819967150688171
france,2025,9,0.8752579689025879
germany,2025,9,0.6546644568443298
india,2025,9,0.39137551188468933
italy,2025,9,0.2846367359161377
japan,2025,9,0.18501387536525726
mexico,2025,9,0.19212979078292847
south_korea,2025,9,0.24194122850894928
russia,2025,9,1.4302996397018433
south_africa,2025,9,0.07827509939670563
turkiye,2025,9,0.2846367359161377
united_kingdom,2025,9,1.1527787446975708
united_states,2025,9,3.16658353805542
australia,2025,10,0.228249192237854
brazil,2025,10,0.13426423072814941
canada,2025,10,0.2752416729927063
china,2025,10,1.0069817304611206
france,2025,10,0.5437701344490051
germany,2025,10,0.5236304998397827
india,2025,10,0.2953813076019287
italy,2025,10,0.17454349994659424
japan,2025,10,0.28866809606552124
mexico,2025,10,0.30880773067474365
south_korea,2025,10,0.3490869998931885
russia,2025,10,1.5104726552963257
south_africa,2025,10,0.10741138458251953
turkiye,2025,10,0.46992480754852295
united_kingdom,2025,10,1.1613856554031372
united_states,2025,10,3.8399569988250732
australia,2025,11,0.0693131685256958
brazil,2025,11,0.08821675926446915
canada,2025,11,0.3024574816226959
china,2025,11,0.6490232944488525
france,2025,11,0.5482041835784912
germany,2025,11,0.5482041835784912
india,2025,11,0.18903592228889465
italy,2025,11,0.10712035000324249
japan,2025,11,0.15752993524074554
mexico,2025,11,0.22684310376644135
south_korea,2025,11,0.20163831114768982
russia,2025,11,1.2917454242706299
south_africa,2025,11,0.2457466870546341
turkiye,2025,11,0.3150598704814911
united_kingdom,2025,11,0.9955891370773315
united_states,2025,11,2.6591053009033203
australia,2025,12,0.414282888174057
brazil,2025,12,0.07891102880239487
canada,2025,12,0.1907016485929489
china,2025,12,1.0061155557632446
france,2025,12,0.6707437634468079
germany,2025,12,0.6970474123954773
india,2025,12,0.31564411520957947
italy,2025,12,0.15124613046646118
japan,2025,12,0.2630367577075958
mexico,2025,12,0.09863878786563873
south_korea,2025,12,0.20385348796844482
russia,2025,12,1.6768593788146973
south_africa,2025,12,0.039455514401197433
turkiye,2025,12,0.23015716671943665
united_kingdom,2025,12,1.2625764608383179
united_states,2025,12,3.2090485095977783
australia,2026,1,0.11231047660112381
brazil,2026,1,0.18094465136528015
canada,2026,1,0.6676234006881714
china,2026,1,1.4974730014801025
france,2026,1,0.9296811819076538
germany,2026,1,0.6613839268684387
india,2026,1,0.3244524896144867
italy,2026,1,0.27453672885894775
japan,2026,1,0.31821301579475403
mexico,2026,1,0.336931437253952
south_korea,2026,1,0.2121420055627823
russia,2026,1,1.8843202590942383
south_africa,2026,1,0.06239470839500427
turkiye,2026,1,0.37436825037002563
united_kingdom,2026,1,1.8656017780303955
united_states,2026,1,4.548574447631836
australia,2026,2,0.14676745235919952
brazil,2026,2,0.09539884328842163
canada,2026,2,0.4329639673233032
china,2026,2,0.7998825907707214
france,2026,2,0.5503779053688049
germany,2026,2,0.37425699830055237
india,2026,2,0.4329639673233032
italy,2026,2,0.1320907026529312
japan,2026,2,0.1687825620174408
mexico,2026,2,0.30821162462234497
south_korea,2026,2,0.21281279623508453
russia,2026,2,1.247523307800293
south_africa,2026,2,0.051368605345487595
turkiye,2026,2,0.37425699830055237
united_kingdom,2026,2,1.1080942153930664
united_states,2026,2,3.045424461364746
